Add 方式,session_id,source_turn_id,page_id,raw_token_count_including_special,effective_token_count,truncated,summary_tokens_total,summary_tokens_kept,keywords_tokens_total,keywords_tokens_kept,user_tokens_total,user_tokens_kept,user_truncation_status
Production Add + 最近上文及下文,S003,S003-Q004,ff050426-ccc1-5faa-8b70-2b3eedf5209b,693,512,True,598,510,47,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q005,60bc0fda-17d1-5475-9f92-6434dee83888,695,512,True,610,510,40,0,43,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q006,914dcda3-55d6-504a-9159-f6f54938f31f,728,512,True,634,510,44,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q007,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,467,467,False,369,369,46,46,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q008,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,669,512,True,568,510,46,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q009,6acea1bf-012f-53f4-bac8-545da6e86a3e,588,512,True,495,495,44,15,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q010,49d340b2-23e8-5b2c-abec-13dbe4b21de7,707,512,True,606,510,44,0,55,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q011,3446dbc5-5d91-5f49-a1fe-1d68979506a4,502,502,False,411,411,43,43,46,46,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q012,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,488,488,False,391,391,44,44,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q013,3bd00881-7f00-5756-9420-0d2f71ecdc25,577,512,True,480,480,45,30,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q014,cee54426-e3ab-5ae2-aaab-81de729e05f3,559,512,True,463,463,45,45,49,2,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q015,1b59ffe6-5fba-511e-b39a-6529e998d6ca,716,512,True,616,510,45,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q016,25fd6ff3-e933-563b-baa2-5722e21d26fc,503,503,False,412,412,42,42,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q017,c2e23686-4871-5c9c-952e-5ac662b6d9bb,507,507,False,403,403,49,49,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q018,bd6d22da-10ea-5784-b308-d3f5d1f57469,474,474,False,396,396,47,47,29,29,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q019,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,513,512,True,411,411,43,43,57,56,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q020,8319fad1-425d-545c-8ef3-4df0fdc3b11d,516,512,True,410,410,44,44,60,56,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q021,78d45bb9-9e17-532c-ac94-a233f3897490,618,512,True,525,510,45,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q022,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,515,512,True,427,427,43,43,43,40,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q023,c96d749e-7c02-5289-ab48-fd03586dd5b1,507,507,False,406,406,51,51,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q024,f72f3149-1377-5599-b08d-64731562b90f,620,512,True,513,510,54,0,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q025,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,468,468,False,372,372,47,47,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q026,cdb5dd69-63b7-55e7-a4a0-85d8028c468c,536,512,True,436,436,48,48,50,26,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q027,4ed05884-3478-5a91-a63f-3067fd41956d,731,512,True,633,510,42,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q028,7a6c2c70-6d05-5a6d-9a53-32d92efee826,455,455,False,360,360,40,40,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q029,1b535a84-9ae4-50ee-bbda-1d7ba186183e,487,487,False,400,400,42,42,43,43,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q030,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,535,512,True,425,425,45,45,63,40,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q031,3feeb57b-680f-5621-a81f-e1d1879ae37d,496,496,False,403,403,44,44,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q032,c94687e6-820c-5c03-a774-40d03e0f70be,511,511,False,417,417,42,42,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q033,05e85ae0-3d1a-5b35-8b21-33024859d641,495,495,False,399,399,41,41,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q034,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,671,512,True,574,510,44,0,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q035,e8774fb1-5e27-5d8f-8399-9a697a3030b4,580,512,True,486,486,45,24,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q036,82bf5c46-13d0-5fb7-9826-308047a68fc7,475,475,False,392,392,44,44,37,37,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q037,cd287a69-0373-5edb-a16a-81be12c7a77e,498,498,False,403,403,40,40,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q038,a66c00f0-adb2-544a-954c-97b7393168b0,509,509,False,421,421,39,39,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q039,de8457cd-4b07-5775-9f5e-95f5d65583a0,501,501,False,417,417,41,41,41,41,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q040,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,496,496,False,398,398,42,42,54,54,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q041,a6b0b3ff-1196-57db-b387-1d0385fdf04f,477,477,False,384,384,42,42,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q042,b304bcc8-8a96-5f89-a945-3cef8078b106,527,512,True,425,425,46,46,54,39,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q043,2316a391-e779-530b-ac2f-055182347d32,727,512,True,631,510,42,0,52,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q044,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,481,481,False,387,387,46,46,46,46,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q045,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,717,512,True,624,510,43,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q046,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,496,496,False,404,404,42,42,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q047,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,503,503,False,398,398,49,49,54,54,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q048,b00efb33-3321-5736-b5b5-c41450d53202,523,512,True,416,416,49,49,56,45,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q049,52504bc2-69f1-5f7b-a827-97850ce991f6,494,494,False,397,397,43,43,52,52,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q050,59d896c1-0734-53cf-821a-5728dd5fe548,528,512,True,422,422,44,44,60,44,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q051,9409734e-8235-5011-8c1a-60ed15ad9024,506,506,False,408,408,43,43,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q052,cb9da70d-c361-5f9e-9f13-d40731425363,494,494,False,398,398,43,43,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q053,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,469,469,False,378,378,47,47,42,42,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q054,00e95e1e-ea70-50c3-b519-57b34f70bf65,495,495,False,410,410,47,47,36,36,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q055,cfed691e-e124-5684-bec0-0e8c33869733,510,510,False,409,409,43,43,56,56,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q056,3e1cec0a-77e2-5463-865e-1f49b78e966c,500,500,False,412,412,39,39,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q057,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,485,485,False,398,398,44,44,41,41,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q058,ad470150-cd72-5d94-9d96-467573c4b92b,495,495,False,402,402,44,44,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q059,6f9e1be3-446d-5862-81d1-54c475413106,494,494,False,407,407,42,42,43,43,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q060,aadad3af-5031-5281-97f7-ee1897f7e7a7,533,512,True,427,427,47,47,57,36,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q061,00f1892f-503a-5094-b7b1-b6dc6688a1e4,497,497,False,402,402,42,42,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q062,e6b075df-0710-53c0-a850-a6bc715553b6,487,487,False,399,399,38,38,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q063,3d0fd2e7-51f7-5c7b-987f-07f1185ddcae,499,499,False,405,405,44,44,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q064,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,495,495,False,405,405,43,43,45,45,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q065,7a01132c-40cf-51c3-9d47-811e696bd29c,480,480,False,387,387,42,42,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q066,70584af0-da6d-5ee7-9e7c-ad3f962ef545,513,512,True,414,414,47,47,50,49,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q067,21f9ae05-f6a0-5cc5-af10-142d014dcf11,499,499,False,401,401,43,43,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q068,467b36fc-c77c-535b-bf26-e3eb45eb13bd,495,495,False,402,402,44,44,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q069,04d07215-21cd-5045-831c-4e47a6fc6d37,501,501,False,407,407,45,45,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q070,4b7d4f56-79e6-586a-8a09-c70fb207dda9,494,494,False,397,397,43,43,52,52,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q071,96af7f08-1678-5164-9e1e-935a577a7d1b,508,508,False,400,400,47,47,59,59,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q072,ccf27b0e-2667-569f-9c15-552ac429b180,464,464,False,388,388,46,46,28,28,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q073,2fdaac5c-103c-5100-8480-7d15511a3658,505,505,False,409,409,43,43,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q074,5a497718-c3f2-535a-82ec-c58ab46a1e18,487,487,False,395,395,45,45,45,45,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q075,940de09d-d4f8-5636-8091-09583b94a668,494,494,False,407,407,40,40,45,45,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q076,f8a82be9-6f48-5dfb-b924-c74f72770e6c,510,510,False,418,418,42,42,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q077,e732511e-b0fe-5c66-8778-0235ad67b308,496,496,False,401,401,47,47,46,46,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q078,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,530,512,True,431,431,47,47,50,32,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q079,68d070f4-4242-579d-b5a8-83f3dc6283b3,509,509,False,419,419,42,42,46,46,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q080,c027f905-aa4f-57f5-baf6-36d397160620,508,508,False,412,412,44,44,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q081,55fa1f65-ad74-5d1c-aafd-00013a0a4724,514,512,True,418,418,43,43,51,49,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q082,1958df93-850e-5159-a3f2-9fa2bd4b26bd,523,512,True,430,430,42,42,49,38,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q083,6f87cd79-b136-58c6-b1dc-63adee52a9c0,474,474,False,382,382,47,47,43,43,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q084,dc75d4a6-dbec-512b-bed7-4048466382c6,519,512,True,421,421,46,46,50,43,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q085,ff75fe78-c1af-5b7a-a243-9648b6132a06,506,506,False,415,415,42,42,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q086,3ea1312b-2cc6-53f3-be4d-3ce6db813e56,514,512,True,421,421,44,44,47,45,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q087,138590ee-f1ad-552b-9655-ff727e22c72a,513,512,True,417,417,43,43,51,50,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q088,a1b1095c-6b15-5cb5-885e-e4b0f49ab01c,499,499,False,407,407,42,42,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q089,a430481a-3584-5aa7-9481-a18f5f205c42,481,481,False,383,383,47,47,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S003,S003-Q090,dd0108d6-a45a-5d6d-97cd-d1fbcd7160c5,511,511,False,423,423,46,46,40,40,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q001,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,580,512,True,489,489,48,21,41,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q002,f3e1812a-c8a3-560c-8424-84d252ae452f,653,512,True,551,510,43,0,57,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q003,e45c4d60-1608-5524-b2df-3c2b4e8007c5,675,512,True,576,510,49,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q004,e69ec046-4916-5e0b-8917-8f3fc9d8b112,648,512,True,552,510,46,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q005,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,398,398,False,317,317,38,38,41,41,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q006,d876eb51-66ba-5437-955a-25c3f405ef2f,396,396,False,305,305,41,41,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q007,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,500,500,False,402,402,43,43,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q008,a60bbf7a-8108-58fc-8b4a-1356764282aa,614,512,True,512,510,44,0,56,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q009,b90ba0e9-ee61-5bae-a71f-8eae2f3ebcb8,486,486,False,391,391,43,43,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q010,75337c00-099c-56d7-ad2c-bd3be6ef4b11,416,416,False,331,331,46,46,37,37,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q011,0cd91b6e-376f-57c4-8232-cdabb36c695f,427,427,False,338,338,36,36,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q012,1404aa4a-3c7a-565e-8e67-9f834683b3b2,407,407,False,321,321,41,41,43,43,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q013,4d69ebe7-67b0-50e3-b528-7136c65b206a,432,432,False,335,335,47,47,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q014,7567fc91-4210-59bc-ac74-0cc3060edc83,497,497,False,392,392,54,54,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q015,112af49e-d51f-599c-ad67-5cc18432f1a8,472,472,False,374,374,51,51,45,45,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q016,9195d3a5-2623-5911-b769-527782545856,602,512,True,495,495,51,15,54,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q017,6b0cec96-1edf-5cb2-b054-176212013f52,430,430,False,322,322,48,48,58,58,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q018,1e8809d9-9426-51b9-9e17-039093174440,559,512,True,463,463,46,46,48,1,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q019,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,479,479,False,384,384,49,49,44,44,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q020,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,588,512,True,478,478,44,32,64,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q021,9491736f-87d9-560c-86bf-a73959049fab,566,512,True,459,459,41,41,64,10,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q022,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,408,408,False,294,294,43,43,69,69,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q023,73b2fb55-c036-52ca-842e-cc784d317c61,445,445,False,335,335,40,40,68,68,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q024,a655a675-0bf0-58db-b487-3e8f7894215e,602,512,True,497,497,36,13,67,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q025,af2f12c2-5599-5bb2-a024-327fc47109bd,393,393,False,283,283,37,37,71,71,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q026,301ca8db-dd23-5356-b475-b3ed2daf748b,621,512,True,501,501,53,9,65,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q027,c022f180-c519-52a7-9c70-3f15928609b5,610,512,True,489,489,48,21,71,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q028,ae78b166-a715-5bad-b3ae-501af9bd7712,357,357,False,270,270,38,38,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q029,dad4c589-bd44-5d61-917f-9435b971db4d,451,451,False,333,333,41,41,75,75,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q030,e7289295-5eb7-5200-bd81-84fad17ad553,615,512,True,482,482,53,28,78,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q031,75f290ce-098c-5c12-841f-3c5bc9912aeb,631,512,True,532,510,48,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q032,594016a4-b321-5143-a8c6-3923fed20111,474,474,False,384,384,40,40,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q033,8c9b465d-a424-5d6b-af1b-4518bf5982de,640,512,True,549,510,41,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q034,094486b7-1e86-5360-8005-66c6886152c2,561,512,True,458,458,49,49,52,3,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q035,7bce82cf-85f9-5dca-a1dd-56af843fb11e,649,512,True,555,510,46,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q036,c61777d3-f94f-5655-9b6b-9d6cdc28c303,631,512,True,532,510,45,0,52,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q037,cdfd9333-0291-5cf2-967a-cfe6225d31dd,680,512,True,588,510,42,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q038,703822a7-ed06-55d2-95de-006ba6203852,610,512,True,514,510,44,0,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q039,7a1cdd42-73f1-58ab-9996-cc98d575e415,475,475,False,394,394,39,39,40,40,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q040,682aecdf-197a-5dc6-b88d-886b08ffb500,468,468,False,361,361,49,49,56,56,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q041,33b99375-9503-5010-b7f4-1c25f0e553bd,438,438,False,344,344,45,45,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q042,1c71306d-9c13-5283-93c6-a4254c6bd987,455,455,False,361,361,38,38,54,54,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q043,08c5243c-c754-5bb1-b020-dfbf21f542d7,456,456,False,357,357,42,42,55,55,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q044,efa76ffd-7a27-50b3-8489-bff781ea4539,440,440,False,350,350,39,39,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q045,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,724,512,True,620,510,51,0,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q046,32502b7b-9913-5e52-ba96-42d70a980a75,412,412,False,340,340,42,42,28,28,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q047,bead4a59-825d-5fae-97c6-57173fa22a57,486,486,False,379,379,45,45,60,60,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q048,70928294-03f0-58fc-a035-7ff125da827a,672,512,True,561,510,55,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q049,e170d165-c266-54ae-b2e5-43779070a30c,459,459,False,360,360,43,43,54,54,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q050,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,659,512,True,546,510,53,0,58,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q051,90248870-b2cb-59d2-a707-79d09f366d8a,524,512,True,428,428,46,46,48,36,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q052,878d53f1-01f1-5c71-a049-a27cb9acec6e,478,478,False,377,377,47,47,52,52,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q053,ca05266e-320c-5081-9d2d-f7c8689c58a9,574,512,True,486,486,45,24,41,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q054,dc6ba915-fc07-5757-90c3-d95dfb3478c1,580,512,True,480,480,47,30,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q055,9756fdab-cc22-5044-93e9-7c352de5e971,531,512,True,436,436,42,42,51,32,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q056,52990abe-a81c-5937-b506-8a88315cc3c0,577,512,True,486,486,39,24,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q057,2c5547ce-bd04-536c-8b2d-e09ae5633e53,496,496,False,415,415,39,39,40,40,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q058,28de896e-9356-58a4-a8c5-c3efe7770f57,532,512,True,439,439,42,42,49,29,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q059,48aa25ba-8df9-593a-8b3e-cca517735400,510,510,False,427,427,40,40,41,41,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q060,5de53dda-376b-5b7c-9542-821346ec2c03,528,512,True,436,436,33,33,57,41,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q061,ecd585a8-ccb9-5777-865a-fb20a6358a88,530,512,True,432,432,42,42,54,36,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q062,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,518,512,True,432,432,33,33,51,45,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q063,34f256db-fc51-54a6-8985-7e49a3fecad2,520,512,True,426,426,41,41,51,43,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q064,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,506,506,False,442,442,37,37,25,25,FULLY_KEPT
Production Add + 最近上文及下文,S004,S004-Q065,f449c10f-e5cc-5ada-991b-d8e89ed724d4,540,512,True,443,443,40,40,55,27,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q066,eb607785-8419-555e-97f7-b48909bc0999,570,512,True,487,487,33,23,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q067,8a19f269-a992-579b-b265-dd02d4e62cf2,536,512,True,442,442,37,37,55,31,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q068,bc862f34-f2df-57b3-9b1d-416c74d724a8,557,512,True,476,476,34,34,45,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q069,4d8279be-ca7c-5cad-978e-002108771f57,666,512,True,581,510,39,0,44,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q070,1880ffe0-974d-5351-b0fb-55505a16ab21,684,512,True,592,510,37,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S004,S004-Q071,a7ac0440-e6b5-54f7-ad35-2bf8d61b96b7,675,512,True,580,510,40,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q001,73dd18d4-5dac-5f27-ac96-83de10de4633,528,512,True,440,440,43,43,43,27,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q002,c3bd2186-8e7b-582d-a301-28889918dae5,520,512,True,427,427,38,38,53,45,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q003,10569cae-16c7-5568-ba6d-1657af10cab8,535,512,True,445,445,38,38,50,27,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q004,03c1ad0a-b53e-556e-a84e-489e1333b34f,556,512,True,464,464,45,45,45,1,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q005,0f0a94a4-60b1-5d92-acc2-6d32b6479cc9,581,512,True,492,492,41,18,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q006,6e436632-8d73-58b8-a746-7cbc36ffe10f,604,512,True,511,510,44,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q007,9c806b54-004f-57bf-8755-c4a0eebd929e,603,512,True,510,510,44,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q008,c64751d6-21c8-5c09-87da-48f940293661,586,512,True,489,489,41,21,54,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q009,99505de4-75be-5000-9569-861beeedb502,572,512,True,476,476,43,34,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q010,c9df831e-8129-54b6-ae61-1696a98bc2eb,581,512,True,485,485,43,25,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q011,bc4d1854-30aa-5335-9da4-5a3c0b433247,534,512,True,442,442,38,38,52,30,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S005,S005-Q012,bcb24496-086a-528b-a09e-86bae79fa560,392,392,False,305,305,36,36,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S005,S005-Q013,7deccc74-43c7-57e9-a025-7c777ca76e41,396,396,False,305,305,36,36,53,53,FULLY_KEPT
