baseline,config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,17,-13,0.5201765894889832,0.5444036722183228,0.0242270827293396
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,3,-1,0.4894738793373108,0.5621393918991089,0.0726655125617981
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,7,0,0.4091431200504303,0.45861491560935974,0.04947179555892944
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,3,-1,0.4483288526535034,0.4843946695327759,0.03606581687927246
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,8,1,0.4276643693447113,0.45913633704185486,0.031471967697143555
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.5396221876144409,0.06223940849304199
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,2,2,0.42706114053726196,0.47026777267456055,0.043206632137298584
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,5,-1,0.5493555665016174,0.579953134059906,0.030597567558288574
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,4,7,0.5612436532974243,0.6056334376335144,0.04438978433609009
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,15,-1,0.5384949445724487,0.5692992210388184,0.03080427646636963
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,12,-7,0.6158711314201355,0.5668076276779175,-0.04906350374221802
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,3,7,0.5733019709587097,0.5908970236778259,0.01759505271911621
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,8,5,0.5440734028816223,0.5992904901504517,0.055217087268829346
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,4,-3,0.6653862595558167,0.6066982746124268,-0.05868798494338989
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,3,-1,0.6522879004478455,0.6083223819732666,-0.04396551847457886
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,9,-4,0.6095507144927979,0.5792565941810608,-0.03029412031173706
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,22,-1,0.46689894795417786,0.5345270037651062,0.06762805581092834
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,12,-3,0.5086044073104858,0.5511752963066101,0.04257088899612427
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,8,10,0.5557105541229248,0.6181218028068542,0.06241124868392944
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,32,-16,0.5743467211723328,0.5618812441825867,-0.012465476989746094
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,10,-9,0.650495707988739,0.5914561152458191,-0.05903959274291992
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,2,-1,0.6233232617378235,0.593082845211029,-0.030240416526794434
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,8,-7,0.6313807368278503,0.5935192704200745,-0.03786146640777588
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,13,13,0.5303848385810852,0.5809863209724426,0.05060148239135742
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,30,-6,0.5050852298736572,0.44338715076446533,-0.061698079109191895
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,5,2,0.5447832942008972,0.5337045788764954,-0.011078715324401855
C3,B1,BGE-M3 IDF-weighted MaxSim vs C3,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,31,-14,0.5247721672058105,0.5499580502510071,0.025185883045196533
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,2,1,0.428148090839386,0.52052241563797,0.09237432479858398
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,4,6,-2,0.466714084148407,0.5029570460319519,0.03624296188354492
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,1,5,-4,0.5079617500305176,0.5065226554870605,-0.0014390945434570312
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,9,-3,0.5258427858352661,0.5558316111564636,0.02998882532119751
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,5,7,-2,0.5786083340644836,0.5723989605903625,-0.006209373474121094
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,3,2,1,0.6154555082321167,0.5911019444465637,-0.02435356378555298
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,7,13,-6,0.6190251111984253,0.584445059299469,-0.0345800518989563
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,13,8,5,0.5578075647354126,0.5837623476982117,0.025954782962799072
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,15,-4,0.5649251937866211,0.5480773448944092,-0.016847848892211914
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,6,-3,0.6154380440711975,0.5876444578170776,-0.027793586254119873
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,7,5,0.544538140296936,0.5844331979751587,0.039895057678222656
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,11,-8,0.4967461824417114,0.5151382088661194,0.01839202642440796
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,5,-3,0.5816625952720642,0.5063844919204712,-0.07527810335159302
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,9,15,0.4725983738899231,0.4912901818752289,0.018691807985305786
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,20,3,0.39940428733825684,0.49994415044784546,0.10053986310958862
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,6,-5,0.520713210105896,0.4858923554420471,-0.03482085466384888
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,9,4,0.4627559781074524,0.4741879999637604,0.011432021856307983
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,4,3,0.516326904296875,0.5035018920898438,-0.01282501220703125
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,6,-2,0.41738826036453247,0.4447912871837616,0.027403026819229126
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,14,-8,0.41101235151290894,0.42217984795570374,0.0111674964427948
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,9,2,0.6024776697158813,0.5625361800193787,-0.039941489696502686
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,2,1,0.37535619735717773,0.49356576800346375,0.11820957064628601
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,6,1,0.35073208808898926,0.4000609815120697,0.049328893423080444
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,3,2,0.3698793947696686,0.42980286478996277,0.05992347002029419
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,8,1,0.3458166718482971,0.4050658643245697,0.05924919247627258
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,3,2,0.3781711459159851,0.4508603811264038,0.0726892352104187
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,2,4,0.47782114148139954,0.5006836652755737,0.022862523794174194
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,5,10,0.6479976177215576,0.5730500817298889,-0.0749475359916687
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,4,7,0.7154013514518738,0.6457966566085815,-0.06960469484329224
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,17,-10,0.7325950860977173,0.5962964296340942,-0.13629865646362305
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,4,4,0.6824973225593567,0.5783213376998901,-0.10417598485946655
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,10,0,0.6791412234306335,0.5624788403511047,-0.11666238307952881
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,4,-2,0.7513960599899292,0.6438785195350647,-0.1075175404548645
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,1,1,0.7454124689102173,0.6477546095848083,-0.09765785932540894
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,23,-12,0.7210525870323181,0.5772409439086914,-0.1438116431236267
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,30,-19,0.7214906811714172,0.5764598846435547,-0.14503079652786255
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,22,-9,0.6772738099098206,0.5574783086776733,-0.11979550123214722
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,3,-1,0.7298577427864075,0.6056894063949585,-0.12416833639144897
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,18,-6,0.6979053020477295,0.6099085807800293,-0.0879967212677002
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,29,10,0.6558573842048645,0.6083837747573853,-0.04747360944747925
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,11,-7,0.7309869527816772,0.6291329264640808,-0.10185402631759644
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,6,-2,0.67808997631073,0.5656440258026123,-0.11244595050811768
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,2,-1,0.6072694063186646,0.5856894254684448,-0.021579980850219727
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,8,7,0.4818408787250519,0.5450197458267212,0.06317886710166931
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,5,11,0.492669016122818,0.5771189332008362,0.08444991707801819
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,6,6,0.5007023811340332,0.5749240517616272,0.074221670627594
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,34,2,0.33248934149742126,0.4110525846481323,0.07856324315071106
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,6,5,0.6479683518409729,0.6139142513275146,-0.03405410051345825
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,30,-29,0.650933027267456,0.5518046617507935,-0.0991283655166626
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,12,-6,0.6310549378395081,0.5872635245323181,-0.04379141330718994
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,2,-1,0.6374316811561584,0.5962339639663696,-0.04119771718978882
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,3,8,0.5550165176391602,0.5815990567207336,0.026582539081573486
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,21,-10,0.4726150631904602,0.4834864139556885,0.010871350765228271
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.48588475584983826,0.13823741674423218
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,2,2,0.4727919101715088,0.5596959590911865,0.08690404891967773
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,3,-2,0.494103342294693,0.5475852489471436,0.05348190665245056
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,5,1,0.49814823269844055,0.4617074429988861,-0.03644078969955444
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,7,-2,0.5069320797920227,0.4466002583503723,-0.06033182144165039
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6167545914649963,0.6104826331138611,-0.006271958351135254
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,5,2,0.6651113629341125,0.668713390827179,0.0036020278930664062
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6499589681625366,0.5823767781257629,-0.06758219003677368
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,4,-1,0.6119412183761597,0.5554109215736389,-0.05653029680252075
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,18,-3,0.5855612754821777,0.5771164894104004,-0.008444786071777344
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,6,1,0.6343926787376404,0.6255618333816528,-0.008830845355987549
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,4,2,0.5726884603500366,0.5586283802986145,-0.01406008005142212
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,14,-2,0.5834260582923889,0.5829787850379944,-0.00044727325439453125
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,12,9,0.54683518409729,0.5841668248176575,0.03733164072036743
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,21,-4,0.5243327021598816,0.5169949531555176,-0.007337749004364014
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,32,-30,0.6725355982780457,0.5763088464736938,-0.0962267518043518
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,16,13,0.5633748769760132,0.6184527277946472,0.05507785081863403
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,10,-4,0.5420230627059937,0.49404919147491455,-0.0479738712310791
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,30,3,0.4599473774433136,0.4963403046131134,0.036392927169799805
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,12,3,0.5070860385894775,0.5273284316062927,0.020242393016815186
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,27,-5,0.5056788325309753,0.5138110518455505,0.008132219314575195
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,5,5,0.5986801981925964,0.6359119415283203,0.03723174333572388
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,16,-1,0.592033326625824,0.6126784086227417,0.020645081996917725
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,41,0,0.4069212079048157,0.4875328838825226,0.08061167597770691
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,13,-2,0.4789794087409973,0.5347879528999329,0.05580854415893555
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,11,-8,0.5221919417381287,0.519047737121582,-0.003144204616546631
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,14,5,0.4438685476779938,0.5225228667259216,0.07865431904792786
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,4,14,0.4406288266181946,0.5497912168502808,0.10916239023208618
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,18,-4,0.4429168999195099,0.507224977016449,0.06430807709693909
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,2,-1,0.48954805731773376,0.5258733630180359,0.036325305700302124
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,15,3,0.4069208800792694,0.4778873920440674,0.07096651196479797
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,7,-3,0.4601253867149353,0.5521788597106934,0.09205347299575806
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,12,4,0.6070505380630493,0.6475070118904114,0.04045647382736206
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,44,10,0.5469114780426025,0.5943499803543091,0.04743850231170654
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,10,14,0.5937093496322632,0.6489662528038025,0.05525690317153931
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,6,-1,0.5364928841590881,0.5722725987434387,0.035779714584350586
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,36,11,0.482970654964447,0.5371986627578735,0.054228007793426514
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,42,-12,0.6417790651321411,0.5689761638641357,-0.07280290126800537
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,36,-24,0.6042231917381287,0.5938752889633179,-0.010347902774810791
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,42,6,0.5702548027038574,0.5896375179290771,0.019382715225219727
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,17,5,0.5237754583358765,0.525205671787262,0.001430213451385498
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,5,-2,0.5488320589065552,0.5571249723434448,0.008292913436889648
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,8,15,0.5221955180168152,0.5431917309761047,0.02099621295928955
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.5074654817581177,0.15646183490753174
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,6,1,0.5022115111351013,0.540594220161438,0.03838270902633667
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.6459737420082092,0.0248948335647583
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,9,-1,0.593585193157196,0.6014787554740906,0.007893562316894531
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,8,-3,0.6157102584838867,0.6079288721084595,-0.007781386375427246
C3,B2,BGE-M3 IDF-filtered MaxSim vs C3,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,6,-4,0.5244457125663757,0.5554011464118958,0.03095543384552002
